year,ratio,issue_price
2022,,1.64
2022,,18.63
2022,,1.91
2022,,614.0
2022,,3.21
2022,,20.44
2022,,3.08
2022,,943.0
2022,,228.0
2022,,21.4
2022,,773.0
2022,,3.0
2022,,53.0
2022,,8.0
2022,,169.0
2022,,48.0
2022,,1600.0
2022,,3.0
2022,,3.0
2022,,2.5
2022,,432.5
2022,,4.0
2022,,965.0
2022,,4.0
2022,,186.0
2022,,1.0
2022,,27.0
2022,,665.0
2022,,1.2
2022,,8.0
2022,,1.04
2022,,0.5
2022,,520.0
2022,,13.9
2022,,472.0
2022,,132.0
2022,,13.0
2022,,157.6
2022,,54.0
2022,,108.0
2022,,15.0
2022,,36.5
2022,,5.0
2022,,2.0
2022,,200.0
2022,,955.0
2022,,54.0
2022,,263.0
2022,,1.0
2022,,45.0
2022,,391.0
2022,,14.1
2022,,15.0
2022,,15.0
2022,,9.0
2022,,2.0
2022,,2.0
2022,,11.1
2022,,74.0
2022,,16.0
2022,,490.0
2022,,154.5
2022,,1.0
2022,,16.0
2022,,165.0
2022,,57.0
2022,,878.0
2022,,782.5
2022,,1.0
2022,,4.7
2022,,506.0
2022,,13.0
2022,,22.0
2022,,548.0
2022,,7.0
2022,,122.0
2022,,650.0
2022,,4.0
2022,,10.0
2022,,1.0
2022,,2.0
2022,,10.0
2022,,20.0
2022,,96.0
2022,,1.0
2022,,9.0
2022,,57.0
2022,,3.0
2022,,5.0
2022,,12.0
2022,,220.0
2022,,622.0
2022,,90.0
2022,,350.0
2022,,130.0
2022,,200.0
2022,,20.0
2022,,3.0
2022,,20.0
2022,,10.0
2022,,1.0
2022,,335.0
2022,,45.74
2022,,5.41
2022,,45.74
2022,,6.3
2022,,5.8
2022,,745.0
2022,,341.0
2022,,62.0
2022,,4.0
2022,,56.0
2022,,5.0
2022,,150.0
2022,,120.0
2022,,120.0
2022,,152.0
2022,,1.0
2022,,3.0
2022,,5.0
2022,,214.0
2022,,1.0
2022,,1.0
2022,,20.0
2022,,96.0
2022,,1.0
2022,,9.0
2022,,57.0
2022,,3.0
2022,,5.0
2022,,12.0
2022,,220.0
2022,,622.0
2022,,90.0
2022,,350.0
2022,,130.0
2022,,335.0
2022,,27.0
2022,,152.0
2022,,120.0
2022,,51.3
2022,,132.0
2022,22:16,
2022,22:16,
2022,,5.4
2022,10:00,
2022,,57.0
2022,,5.0
2022,,160.0
2022,,9.0
2022,,1.0
2022,,73.0
2022,,14.0
2022,,150.0
2022,,150.0
2022,,120.0
2022,,1.14
2022,,200.0
2022,,1.0
2022,,0.5
2022,,0.5
2022,,165.0
2022,,154.5
2022,,2.01
2022,,2.0
2022,,1.5
2022,,0.5
2022,,0.5
2022,,160.0
2022,,160.0
2022,,148.5
2022,,145.0
2022,21:15,
2022,,63.64
2022,,1.5
2022,,36.65
2022,,2.0
2022,,154.5
2022,21:30,
2022,1:20,160.0
2022,7:8,
2022,7:8,
2022,2:13,175.0
2022,4:3,
2022,,198.28
2022,,244.68
2022,,311.95
2022,21:6,
2022,,200.81
2022,,3.59
2022,,15.27
2022,,15.12
2022,,165.0
2022,,2.01
2022,,290.0
2022,,1.14
2022,,450.0
2022,,16.0
2022,,39.83
2022,,39.83
2022,,3.08
2022,,5.41
2022,,3.21
2022,,18.0
2022,,81.0
2022,,165.0
2022,,3.08
2022,,5.41
2022,,3.21
2022,,2.0
2022,,18.0
2022,,81.0
2022,,120.0
2022,,120.0
2022,,6.0
2022,,120.0
2022,,817.0
2022,,16.0
2022,,1.06
2022,,1.09
2022,,2.99
2022,,2.99
2022,,164.0
2022,,154.5
2022,,6.75
2022,21:20,
2022,,71.4
2022,,13.55
2022,,16.0
2022,,1.5
2022,,990.0
2022,,110.0
2022,21:9,
2022,,0.5
2022,,362.0
2022,21:30,
2022,,17.0
2022,,9.0
2022,,16.0
2022,,16.0
2022,,16.0
2022,,202.0
2022,,159.0
2022,,214.0
2022,,51.3
2022,,132.0
2022,,43.0
2022,,566.0
2022,,5.0
2022,,3.0
2022,,63.0
2022,,17.0
2022,,9.0
2022,,4.0
2022,,17.0
2022,,8.0
2022,,13.0
2022,,9.0
2022,,0.5
2022,,9.0
2022,,9.0
2022,,17.0
2022,,73.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,3.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,90.0
2022,,9.0
2022,,68.0
2022,,24.0
2022,,1.0
2022,,127.0
2022,,218.0
2022,,1.0
2022,,11.0
2022,,16.0
2022,,59.0
2022,,83.0
2022,,45.0
2022,,104.0
2022,,106.0
2022,,0.5
2022,,0.5
2022,,154.5
2022,,0.5
2022,,20.0
2022,,197.0
2022,,2.0
2022,,200.0
2022,,165.0
2022,,101.0
2022,,30.0
2022,,26.0
2022,,90.0
2022,,30.0
2022,,14.0
2022,,6.0
2022,,14.0
2022,,10.0
2022,,76.0
2022,,26.0
2022,,154.5
2022,,4.0
2023,,73.19
2023,,362.0
2023,,14.3
2023,,27.06
2023,,130.0
2023,,90.6
2023,,140.0
2023,,4.0
2023,,14.82
2023,23:5,
2023,,2.13
2023,,1.58
2023,,4.21
2023,,7.92
2023,1:1,
2023,,194.0
2023,,14.3
2023,,7.3
2023,,12.76
2023,,1.14
2023,,1.5
2023,,0.5
2023,,14.46
2023,,2.0
2023,,0.5
2023,,8.04
2023,,12.76
2023,,73.19
2023,,14.3
2023,1:1,
2023,,2.08
2023,,130.0
2023,,27.06
2023,,90.6
2023,,73.19
2023,,14.3
2023,,73.19
2023,,16.0
2023,,32.75
2023,,105.0
2023,,4.0
2023,1:1,
2023,,1.16
2023,,3.38
2023,,4.97
2023,,80.03
2023,,15.42
2023,,4.0
2023,,60.08
2023,,95.45
2023,,9.94
2023,,30.37
2023,,10.38
2023,,12.72
2023,23:15,
2023,,12.36
2023,,107.31
2023,,4.0
2023,,6.0
2023,,0.89
2023,,215.0
2023,,2.99
2023,,5.98
2023,,8.42
2023,,14.3
2023,,58.0
2023,,397.0
2023,,3.59
2023,,1.32
2023,,413.0
2023,,538.0
2023,,3.59
2023,,1.32
2023,,413.0
2023,,538.0
2023,,11.93
2023,,5.58
2023,,400.0
2023,,290.77
2023,,125.25
2023,,450.01
2023,,8.78
2023,,8.76
2023,,4.9
2023,,27.67
2023,,23.85
2023,,10.32
2023,,11.19
2023,,3.0
2023,,3.0
2023,,2.0
2023,,1.0
2023,,25.0
2023,,3.18
2023,,4.99
2023,,17.0
2023,23:9,
2023,,160.76
2023,,4.0
2023,,5.0
2023,,61.08
2023,,5.85
2023,,6.02
2023,,3.0
2023,,2.0
2023,,1.0
2023,,172.03
2023,,19.58
2023,,110.38
2023,,22.81
2023,,19.55
2023,,408.0
2023,,8.6
2023,,9.06
2023,,3.0
2023,,10.22
2023,,500.0
2023,,6.0
2023,,6.7
2023,23:5,
2023,,158.0
2023,23:9,
2023,23:8,
2023,23:8,
2023,,1.35
2023,,1.2
2023,23:14,
2023,23:1,
2023,,20.95
2023,4:11,
2023,,1.0
2023,1:20,160.0
2023,7:8,
2023,7:8,
2023,2:13,175.0
2023,4:3,
2023,,194.0
2023,,339.23
2023,1:1,
2023,,1.2
2023,,1.35
2023,,7.57
2023,,6.7
2023,,158.0
2023,,139.0
2023,23:10,
2023,23:10,
2023,,25.0
2023,,225.0
2023,,25.0
2023,,3.0
2023,,3519.0
2023,,2.0
2023,,1.0
2023,,9.18
2023,,7.15
2023,,573.0
2023,,345.0
2023,,11.96
2023,,139.0
2023,,12.95
2023,,2.3
2023,,11.2
2023,,0.5
2023,,23.77
2023,,16.59
2023,,276.64
2023,,280.77
2023,,12.76
2023,,10.2
2023,,0.5
2023,,22.0
2023,,16.59
2023,,276.64
2023,,280.77
2023,,111.03
2023,,117.07
2023,,211.37
2023,,203.9
2023,,23.77
2023,23:10,1.5
2023,,2.0
2023,,2.08
2023,,44.56
2023,,45.22
2023,,6.3
2023,,187.0
2023,,12.0
2023,,45.0
2023,,127.0
2023,,358.0
2023,,318.0
2023,,1.0090520403050355e+17
2023,,1.0090520403050355e+17
2023,,1.0
2023,,187.0
2023,,18.4
2023,,187.0
2023,,18.4
2023,23:15,
2023,,639.0
2023,,450.0
2023,,5.0
2023,,355.0
2023,,944.0
2023,,350.0
2023,,758.0
2023,,415.0
2023,,2.8
2023,,4.58
2023,,5.23
2023,,9.3
2023,,183.0
2023,,265.0
2023,,822.0
2023,,3.0
2023,,3.31
2023,,8.6
2023,,48.17
2023,,4.0
2023,,639.0
2023,,6.45
2023,,7.02
2023,,3.02
2023,,639.0
2023,,13.97
2023,,51.0
2023,,1.5
2023,,0.5
2023,,0.5
2023,,7.48
2023,,6.06
2023,,7.48
2023,,12.76
2023,,14.3
2023,1:1,
2023,,6.4
2023,,9.29
2023,,27.06
2023,,27.77
2023,,33.34
2023,,313.0
2023,,4.06
2023,,879.0
2023,,98.0
2023,,111.03
2023,,117.07
2023,,7.47
2023,,771.19
2023,,7.47
2023,,3.02
2023,,129.41
2023,,14.3
2023,,127.27
2023,,229.75
2023,,214.1
2023,,744.51
2023,,771.19
2023,,369.0
2023,,9.46
2023,,26.69
2023,,1.46
2023,,16.0
2023,,31.96
2023,,10.2
2023,,12.13
2023,,360.42
2023,,377.48
2023,,3.38
2023,,4.97
2023,,80.03
2023,,15.42
2023,,60.08
2023,,107.31
2023,,95.45
2023,,32.75
2023,,9.94
2023,,30.37
2023,,12.76
2023,,10.2
2023,,137.51
2023,,12.76
2023,,771.19
2023,,233.0
2023,,20.03
2023,,11.25
2023,,369.0
2023,,11.28
2023,,11.46
2023,,4.51
2023,,5.14
2023,,8.39
2023,,6.94
2023,,16.0
2023,,3.02
2023,,533.0
2023,,45.74
2023,,43.8
2023,,1.2
2023,,353.0
2023,,218.0
2023,,97.0
2023,,11.09
2023,,3.0
2023,,22.57
2023,,26.9
2023,,879.0
2023,,11.0
2023,,20.74
2023,,11.12
2023,,12.76
2023,,14.3
2023,1:1,
2023,,130.0
2023,,27.06
2023,,18.9
2023,,12.13
2023,,5.14
2023,,8.39
2023,,6.94
2023,,3.02
2023,,11.09
2023,,19.67
2023,,10.21
2023,2:6,
2023,,96.0
2023,,233.0
2023,,2.0
2023,,432.5
2023,,4.0
2023,,4.0
2023,,2.0
2023,,3.0
2023,,3.0
2023,,3.0
2023,,28.4
2023,,152.0
2023,,7.8
2023,,891.0
2023,,12.0
2023,,15.0
2023,,4.0
2023,,3.0
2023,,580.0
2023,,64.0
2023,,3.0
2023,,246.0
2023,,183.3
2023,,14.3
2023,,36.5
2023,,14.3
2023,,9.0
2023,,130.0
2023,,27.06
2023,,12.76
2023,,115.0
2023,,968.0
2023,,2.0
2023,,227.0
2023,,450.0
2023,,540.0
2023,,3.0
2023,,98.0
2023,,12.0
2023,,10.0
2023,,1.0
2023,,14.0
2023,,761.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,4.0
2023,,17.0
2023,,15.0
2023,,9.0
2023,,17.0
2023,,17.0
2023,,7.0
2023,,17.0
2023,,639.0
2023,,422.0
2023,,14.1
2023,,15.0
2023,,15.0
2023,,9.0
2023,,9.0
2023,,2.0
2023,,5.0
2023,,80.0
2023,,19.0
2023,,9.0
2023,,9.0
2023,,9.0
2023,,18.0
2023,,10.0
2023,,17.0
2023,,83.0
2023,,17.0
2023,,0.07
2023,,10.6
2023,,1.0
2023,,20.0
2023,,10.12
2023,,5.0
2023,,160.0
2023,,9.0
2023,,1.0
2023,,1.0
2023,,90.0
2023,,150.0
2023,,150.0
2023,,120.0
2023,,120.0
2023,,152.0
2023,,335.0
2023,,1.0
2023,,14.0
2023,,335.0
2023,,152.0
2023,,120.0
2023,,247.0
2023,,8.42
2023,,4.0
2023,,10.2
2023,,21.06
2023,1:1,27.06
2023,,318.0
2023,,10.2
2023,,5.0
2023,,160.0
2023,,9.0
2023,,1.0
2023,,90.0
2023,,14.0
2023,,150.0
2023,,150.0
2023,,120.0
2023,,1.0
2023,,519.0
2023,,20.0
2023,,1.0
2023,,5.0
2023,,12.0
2023,,220.0
2023,,12.0
2023,,130.0
2023,,200.0
2023,,20.0
2023,,622.0
2023,,350.0
2023,,10.0
2023,,5.0
2023,,27.0
2023,,300.4
2023,,873.0
2023,,57.3
2023,,5.854
2023,,3.0
2023,,918.0
2023,,1.0
2023,,220.0
2023,,220.0
2023,,1.0
2023,,918.0
2023,,622.0
2023,,5.0
2023,,12.0
2023,,220.0
2023,,12.0
2023,,130.0
2023,,200.0
2023,,20.0
2023,,350.0
2023,,3.0
2023,,10.0
2023,,5.0
2023,,27.0
2023,,1.0
2023,,96.0
2023,,9.0
2023,,17.0
2023,,17.0
2023,,2.8
2023,,69.5
2023,,6.71
2023,23:6,
2023,,9.3
2023,23:3,
2023,,2.3
2023,,2.3
2023,,2.8
2023,,2.97
2023,,1.7
2023,,3.63
2023,,7.5
2023,,34.6
2023,,35.61
2023,,25.24
2023,,69.5
2023,23:3,
2023,,9.3
2023,23:6,
2023,,130.0
2023,,27.06
2023,,77.0
2023,,244.0
2023,,12.76
2023,,14.3
2023,,123.0
2023,,123.0
2023,,1.0
2023,,411.09
2023,,428.29
2023,,4.0
2023,,11.3
2023,,3.0
2023,,2.0
2023,,1.0
2023,,6.71
2023,,70.55
2023,1:1,
2023,,11.59
2023,,7.5
2023,,17.0
2023,,7.6
2023,,135.37
2023,,152.8
2023,,280.96
2023,,947.26
2023,,1.0
2023,,10.8
2023,,5.0
2023,,4.0
2023,,3.0
2023,,2.0
2023,,183.0
2023,,639.0
2023,,23.0
2023,,525.0
2023,,13.89
2023,,7.5
2023,,10.8
2023,,7.5
2023,,34.6
2023,,35.61
2023,,25.24
2023,,3.38
2023,,2.8
2023,,5.7
2023,,6.7
2023,,3.54
2023,,64.13
2023,,83.42
2023,,95.67
2023,,7.5
2023,,10.8
2023,,17.0
2023,,7.6
2023,,135.37
2023,,152.8
2023,,14.07
2023,,14.3
2023,,12.76
2023,,244.0
2023,,3.0
2023,,18.0
2023,,11.0
2023,,4.0
2023,,0.5
2023,,1.0
2023,,276.0
2023,,6.0
2023,,280.0
2023,,265.0
2023,,1.5
2023,,1.2
2023,,5.4
2023,,26.0
2023,,171.0
2023,,196.0
2023,,2.0
2023,,24.0
2023,,90.0
2023,,23.0
2023,,17.0
2023,,3.01
2023,,262.0
2023,,127.0
2023,,150.0
2023,,69.5
2023,,247.0
2023,,631.0
2023,,1.0
2023,,101.0
2023,,33.0
2023,,31.0
2023,,113.0
2023,,121.0
2023,,1.0
2023,,103.0
2023,,35.0
2023,,263.0
2023,,2.08
2023,,2.0
2023,,1.5
2023,,369.0
2023,,9.46
2023,,5.14
2023,,1.83
2023,,3.02
2023,23:23,
2023,,7.48
2023,,7.45
2023,,81.0
2023,,72.0
2023,,90.11
2023,,95.25
2023,,116.0
2023,1:1,
2023,,130.0
2023,,27.06
2023,,77.0
2023,,198.0
2023,,18.0
2023,,116.0
2023,,90.11
2023,,0.5
2023,,3.1
2023,,0.5
2023,,0.5
2023,,12.76
2023,,14.3
2023,1:1,
2023,,130.0
2023,,27.06
2023,,5.14
2023,,1.83
2023,,3.02
2023,23:23,
2023,,7.48
2023,,7.45
2023,,81.0
2023,,72.0
2023,,95.25
2023,,8.6
2023,,11.29
2023,,2.93
2023,,18.17
2023,,722.0
2023,,18.0
2023,,81.31
2023,,20.41
2023,,13.33
2023,,18.17
2023,,13.33
2023,,722.0
2023,,1.83
2023,,18.38
2023,,4.17
2023,,10.51
2023,,17.8
2023,,18.63
2023,,9.46
2023,,18.0
2023,,20.41
2023,,744.51
2023,,26.71
2023,,34.31
2023,,16.0
2023,,234.7
2023,,211.37
2023,,234.7
2023,,229.75
2023,,129.41
2023,,268.23
2023,,264.06
2023,,111.03
2023,,34.31
2023,,16.0
2023,,744.51
2023,,4.07
2023,,101.1
2023,,77.61
2023,,111.03
2023,,10.04
2023,,4030.0
2023,,130.0
2023,,8.47
2023,,388.0
2023,,27.06
2023,,130.0
2023,,27.06
2023,,615.44
2023,,618.8
2023,,13.84
2023,,201.0
2023,,2.97
2023,,2.3
2023,,5.7
2023,,3.15
2023,,54.88
2023,,70.76
2023,,75.97
2023,,124.75
2023,,3.38
2023,,353.0
2023,,203.0
2023,,879.0
2023,,16.0
2023,,8.56
2023,,11.28
2023,,16.0
2023,,8.56
2023,,11.28
2023,,45.74
2023,,3.21
2023,,4.9
2023,,305.0
2023,,1.72
2023,,203.0
2023,,353.0
2023,,201.0
2023,,388.0
2023,,29.26
2023,,44.56
2023,,27.06
2023,,135.37
2023,,8.7
2023,,18.38
2023,,10.21
2023,,10.32
2023,,8.78
2023,,3.1
2023,,147.0
2023,,158.0
2023,,34.0
2023,,27.67
2023,,12.79
2023,,573.0
2023,,6.14
2023,,11.96
2023,,1.35
2023,,27.06
2023,,3.38
2023,,3.59
2023,,109.0
2023,,25.34
2023,,8.6
2023,,3.78
2023,,6.04
2023,22:17,
2023,,138.0
2023,,7.87
2023,,265.0
2023,,614.0
2023,,4.9
2023,,4.29
2023,,525.0
2023,,6.3
2023,,50.82
2023,,51.24
2023,,125.25
2023,,22.61
2023,,22.81
2023,,422.0
2023,,309.0
2023,,82.22
2023,,30.05
2023,,25.09
2023,,107.31
2023,,10.51
2023,,27.79
2023,,6.83
2023,,18.9
2023,,330.09
2023,,360.42
2023,,151.49
2023,,2023.0
2023,,2.0
2023,,18.38
2023,,30.05
2023,,8.7
2023,,4030.0
2023,,151.49
2023,,2.0
2023,,27.06
2023,,27.06
2023,,13.28
2023,,78.89
2023,,28.65
2023,,28.65
2023,,78.89
2023,,13.28
2023,,2023.0
2023,,10.51
2023,,27.79
2023,,6.83
2023,,18.9
2023,,330.09
2023,,360.42
2023,,27.06
2023,,3.38
2023,,3.59
2023,,82.22
2023,,25.09
2023,,163.1
2023,,107.31
2023,,163.1
2023,,4.87
2023,,233.51
2023,,2022.0
2023,,6.3
2023,,7.87
2023,,265.0
2023,,7.87
2023,,41.48
2023,,4.58
2023,,8.6
2023,,7.65
2023,,18.96
2023,,2.44
2023,,3.06
2023,,1.53
2023,,7.55
2023,,8.78
2023,,90.84
2023,,106.85
2023,,39.86
2023,,7.51
2023,,27.77
2023,,24.15
2023,,7.02
2023,,4.04
2023,,6.87
2023,,5.41
2023,,7.02
2023,,239.0
2023,,944.0
2023,,451.0
2023,,758.0
2023,,1.6
2023,,2.3
2023,,4.31
2023,,5.32
2023,,5.02
2023,,6.45
2023,,5.02
2023,,6.45
2023,,3.78
2023,,5.41
2023,,8.6
2023,,2.23
2023,,11.96
2023,,13.33
2023,,17.14
2023,,6.3
2023,,45.74
2023,,276.64
2023,,100.0
2023,,6.14
2023,,7.46
2023,,45.74
2023,,45.74
2023,,6.3
2023,,5.8
2023,,745.0
2023,,341.0
2023,,69.5
2023,,6.3
2023,,1.35
2023,,27.06
2023,,130.0
2023,,2.32
2023,,1.14
2023,,3.48
2023,,3.18
2023,,31.27
2023,,5.2
2023,,7.46
2023,,7.55
2023,,8.78
2023,,10.49
2023,,3.48
2023,,3.18
2023,,10.97
2023,,6.14
2023,,11.96
2023,,43.82
2023,,94.28
2023,,1.9
2023,,257.58
2023,,2.21
2023,,100.0
2023,,201.46
2023,,358.05
2023,,120.0
2023,,2.52
2023,,1.0
2023,,397.0
2023,,33.0
2023,,360.0
2023,,5.0
2023,,2.0
2023,,3.0
2023,,26.0
2023,,6.0
2023,,7.0
2023,,17.0
2023,,23.0
2023,,879.0
2023,22:1,
2023,,120.0
2023,22:22,
2023,,881.84
2023,,947.26
2023,,2.0
2023,,17.0
2023,,18.0
2023,,18.0
2023,,2021.0
2023,,120.0
2023,,120.0
2023,,500.0
2023,22:5,
2023,,120.0
2023,22:12,
2023,22:18,
2023,,100.0
2023,22:18,
2023,,100.0
2023,,26.0
2023,,958.0
2023,,315.0
2023,,276.0
2023,,10.51
2023,,7.46
2023,,6.3
2023,,45.74
2023,,27.06
2023,,2.0
2023,,0.5
2023,,45.75
2023,,0.5
2023,,100.0
2023,,100.0
2023,,2.0
2023,,0.5
2023,,0.5
2023,,1.0
2023,,100.0
2023,,1.0
2023,,39.26
2023,,17.15
2023,,24.43
2023,,1.5
2023,,2.0
2023,,0.5
2023,,6.3
2023,,1.0
2023,,27.06
2023,,18.38
2023,,111.03
2023,,1.83
2023,,6.3
2023,,24.43
2023,,17.15
2023,,27.06
2023,,18.38
2023,,111.03
2023,,1.83
2023,,6.3
2023,,218.0
2023,,3.13
2023,,8.47
2023,22:17,
2023,,20.0
2023,,350.0
2023,,3.0
2023,,10.0
2023,,5.0
2023,,27.0
2023,,306.0
2023,,200.0
2023,,329.5
2023,,1.04
2023,,1.2
2023,,0.5
2023,,13.9
2023,,472.0
2023,,132.0
2023,,13.0
2023,,791.0
2023,,130.0
2023,,90.0
2023,,220.0
2023,,220.0
2023,,90.0
2023,,130.0
2023,,200.0
2023,,20.0
2023,,350.0
2023,,3.0
2023,,10.0
2023,,5.0
2023,,27.0
2023,,1.0
2023,,220.0
2023,,1.0
2023,,918.0
2023,,622.0
2023,,5.0
2023,,12.0
2023,,192.1
2023,,12.0
2023,,643.0
2023,,108.0
2023,,3.0
2023,,2.5
2023,,432.5
2023,,251.0
2023,,55.0
2023,,2.0
2023,,4.0
2023,,3.0
2023,,4.0
2023,,3.0
2023,,573.0
2023,,8.1
2023,,684.0
2023,,9.0
2023,,12.0
2023,,4.0
2023,,2.0
2023,,8.0
2023,,48.0
2023,,3.0
2023,,54.0
2023,,1.0
2023,,15.0
2023,,9.0
2023,,130.0
2023,,27.06
2023,,72.0
2023,,1.0
2023,,1.0
2023,,236.0
2023,,773.0
2023,,26.6
2023,,450.0
2023,,540.0
2023,,18.9
2023,,37.9
2023,,12.7
2023,,36.5
2023,,4.0
2023,,5.0
2023,,918.0
2023,,18.97
2023,,16.24
2023,,1.83
2023,,3.02
2023,,3.37
2023,,6.63
2023,,23.77
2023,,10.21
2023,,16.59
2023,,43.8
2023,,280.77
2023,,12.76
2023,,45.74
2023,,14.3
2023,,280.77
2023,,173.0
2023,,45.74
2023,,7.57
2023,,11.96
2023,,1.2
2023,,106.85
2023,,122.5
2023,,7.46
2023,,7.64
2023,,8.78
2023,,8.76
2023,,1.05
2023,,2.96
2023,,31.27
2023,,32.9
2023,,10.9
2023,,6.4
2023,,94.28
2023,,68.92
2023,,3.18
2023,,4.99
2023,,1.34
2023,,58.0
2023,,622.0
2023,,228.0
2023,,8.7
2023,,1.0
2023,,73.0
2023,,14.0
2023,,150.0
2023,,150.0
2023,,120.0
2023,,120.0
2023,,9.0
2023,,152.0
2023,,1.0
2023,,1.0
2023,,20.0
2023,,96.0
2023,,1.0
2023,,220.0
2023,,1.0
2023,,335.0
2023,,160.0
2023,,5.0
2023,,96.0
2023,,4020.0
2023,,18.38
2023,,5.0
2023,,160.0
2023,,9.0
2023,,1.0
2023,,73.0
2023,,14.0
2023,,150.0
2023,,150.0
2023,,120.0
2023,,120.0
2023,,152.0
2023,,335.0
2023,,1.0
2023,,1.0
2023,,20.0
2023,,2.0
2023,,12.0
2023,,1.0
2023,,2.0
2023,,27.06
2023,22:8,
2023,,36.65
2023,,17.82
2023,,362.0
2023,,1.14
2023,,16.0
2023,,130.0
2023,,145.0
2023,,2.99
2023,,95.4
2023,,10.35
2023,22:9,
2023,,152.45
2023,,80.91
2023,,6.3
2023,,466.0
2023,,140.0
2023,,145.0
2023,,154.5
2023,7:8,
2023,2:13,175.0
2023,4:3,
2023,,191.0
2023,22:10,
2023,,2.77
2023,,357.61
2023,22:5,1.5
2023,,2.0
2023,,193.89
2023,,0.5
2023,,6.3
2023,,1.0
2023,,200.0
2023,,165.0
2023,,9.63
2023,,13.12
2023,,5.58
2023,7:8,
2023,,2.72
2023,,27.06
2023,,6.4
2023,,13.63
2023,21:2,
2023,,1.6
2023,,2.3
2023,22:23,
2023,,58.91
2023,,822.0
2023,22:17,
2023,,3.13
2023,,4.87
2023,,6.04
2023,22:17,
2023,,138.0
2023,,7.87
2023,,265.0
2023,,8.47
2023,,131.0
2023,,81.0
2023,,2.01
2023,,35.0
2023,,35.0
2023,,100.0
2023,5:5,
2023,5:5,
2023,,100.0
2023,,1.0
2023,,2.6
2023,,11.29
2023,,283.0
2023,22:29,
2023,,1.0
2023,,2.6
2023,,283.0
2023,22:29,
2023,,4.0
2023,,2.21
2023,,27.06
2023,1:20,160.0
2023,,27.06
2023,,0.5
2023,,9.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,9.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,17.0
2023,,4.0
2023,,17.0
2023,,15.0
2023,,17.0
2023,,9.0
2023,,80.0
2023,,13.0
2023,,955.0
2023,,955.0
2023,,251.0
2023,,1.0
2023,,1.0
2023,,71.0
2023,,620.0
2023,,684.0
2023,,506.0
2023,,422.0
2023,,14.1
2023,,15.0
2023,,15.0
2023,,9.0
2023,,9.0
2023,,11.1
2023,,11.1
2023,,9.0
2023,,17.0
2023,,260.0
2023,,160.0
2023,,24.0
2023,,15.0
2023,,20.0
2023,,18.0
2023,,14.0
2023,,0.5
2023,,1.5
2023,,218.0
2023,,276.0
2023,,2.0
2023,,205.0
2023,,16.0
2023,,20.0
2023,,142.0
2023,,196.0
2023,,0.5
2023,,1.0
2023,,73.0
2023,,9.06
2023,,73.0
2023,,7.0
2023,,173.0
2023,,58.0
2023,,228.0
2023,,3.0
2023,,101.0
2023,,43.0
2023,,566.0
2023,,631.0
2023,,2023.0
2023,,30.0
2023,,33.0
2023,,110.0
2023,,121.0
2023,,101.0
2023,,1.0
2023,,30.0
2023,,27.06
2023,,102.0
2023,,150.0
